,fid,nunivotcda,cocursodag,cocdadesag,max
666,7813,6.0,863186,86318,7.275
667,7813,6.0,863186,86318,7.275
668,7813,6.0,863186,86318,7.275
669,7813,6.0,863186,86318,7.275
670,7813,6.0,863186,86318,7.2749999999999995
671,7813,6.0,863186,86318,7.275
672,7813,6.0,863186,86318,7.275
673,7813,6.0,863186,86318,7.275
674,7813,6.0,863186,86318,7.275
675,7813,6.0,863186,86318,7.275
676,7891,8.0,86318692,863186,7.275
677,7891,8.0,86318692,863186,7.275
678,7891,8.0,86318692,863186,7.275
679,7891,8.0,86318692,863186,7.275
680,5238,7.0,8631468,863146,7.275
681,5238,7.0,8631468,863146,7.275
682,5297,8.0,86314922,8631492,7.275
683,5297,8.0,86314922,8631492,7.275
684,5297,8.0,86314922,8631492,7.275
685,5298,8.0,86314924,8631492,7.275
686,5298,8.0,86314924,8631492,7.275
687,5300,8.0,86314942,8631494,7.275
688,5300,8.0,86314942,8631494,7.275
689,5303,8.0,86314944,8631494,7.275
690,5303,8.0,86314944,8631494,7.275
691,5308,8.0,86314968,8631496,7.275
692,5308,8.0,86314968,8631496,7.275
693,5311,9.0,863149732,86314,7.2749999999999995
694,5311,9.0,863149732,86314,7.2749999999999995
695,5315,8.0,86314962,8631496,7.2749999999999995
696,5315,8.0,86314962,8631496,7.275
697,5316,8.0,86314964,8631496,7.2749999999999995
698,5316,8.0,86314964,8631496,7.2749999999999995
699,5317,8.0,86314966,8631496,7.275
700,5317,8.0,86314966,8631496,7.275
701,7563,9.0,863176796,863176,7.2749999999999995
702,7563,9.0,863176796,863176,7.275
703,7584,6.0,863176,86,7.275
704,7584,6.0,863176,86,7.275
705,7584,6.0,863176,86,7.275
706,7584,6.0,863176,86,7.275
707,7584,6.0,863176,86,7.275
708,7584,6.0,863176,86,7.275
709,7584,6.0,863176,86,7.275
710,7584,6.0,863176,86,7.2749999999999995
711,7584,6.0,863176,86,7.2749999999999995
712,7584,6.0,863176,86,7.275
713,7584,6.0,863176,86,7.275
714,7584,6.0,863176,86,7.275
715,7584,6.0,863176,86,7.275
716,7584,6.0,863176,86,7.275
717,7584,6.0,863176,86,7.275
718,7584,6.0,863176,86,7.275
719,7584,6.0,863176,86,7.275
720,7584,6.0,863176,86,7.2749999999999995
721,7584,6.0,863176,86,7.275
722,7584,6.0,863176,86,7.275
723,7584,6.0,863176,86,7.275
724,7584,6.0,863176,86,7.2749999999999995
725,7584,6.0,863176,86,7.275
726,7584,6.0,863176,86,7.275
727,7584,6.0,863176,86,7.275
728,7584,6.0,863176,86,7.275
729,7584,6.0,863176,86,7.2749999999999995
730,7584,6.0,863176,86,7.2749999999999995
731,7584,6.0,863176,86,7.2749999999999995
732,7584,6.0,863176,86,7.275
733,7584,6.0,863176,86,7.275
734,7584,6.0,863176,86,7.275
735,7584,6.0,863176,86,7.275
736,7584,6.0,863176,86,7.275
737,7584,6.0,863176,86,7.275
738,7628,9.0,863176798,863176,7.2749999999999995
739,7628,9.0,863176798,863176,7.2749999999999995
740,7631,10.0,8631767742,863176774,7.275
741,7631,10.0,8631767742,863176774,7.275
742,7632,8.0,86317678,863176,7.275
743,7632,8.0,86317678,863176,7.275
744,7632,8.0,86317678,863176,7.2749999999999995
745,7632,8.0,86317678,863176,7.2749999999999995
746,7632,8.0,86317678,863176,7.2749999999999995
747,7632,8.0,86317678,863176,7.275
748,7634,10.0,8631767822,863176782,7.275
749,7634,10.0,8631767822,863176782,7.275
750,7635,9.0,863176784,86317678,7.2749999999999995
751,7635,9.0,863176784,86317678,7.2749999999999995
752,7636,9.0,863176786,86317678,7.2749999999999995
753,7636,9.0,863176786,86317678,7.2749999999999995
754,7637,9.0,863176788,86317678,7.2749999999999995
755,7637,9.0,863176788,86317678,7.2749999999999995
756,7638,9.0,863176792,863176,7.2749999999999995
757,7638,9.0,863176792,863176,7.275
758,7638,9.0,863176792,863176,7.2749999999999995
759,7639,9.0,863176794,863176,7.2749999999999995
760,7639,9.0,863176794,863176,7.2749999999999995
761,7641,7.0,8631768,863176,7.275
762,7641,7.0,8631768,863176,7.275
763,7641,7.0,8631768,863176,7.275
764,7641,7.0,8631768,863176,7.275
765,7641,7.0,8631768,863176,7.2749999999999995
766,7641,7.0,8631768,863176,7.275
767,7642,8.0,86317682,8631768,7.275
768,7642,8.0,86317682,8631768,7.275
769,7643,8.0,86317684,8631768,7.275
770,7643,8.0,86317684,8631768,7.275
771,7644,9.0,863176842,86317684,7.275
772,7644,9.0,863176842,86317684,7.275
773,7645,8.0,86317692,863176,7.2749999999999995
774,7645,8.0,86317692,863176,7.275
775,7649,8.0,86317694,863176,7.275
776,7649,8.0,86317694,863176,7.275
777,7650,8.0,86317696,863176,7.275
778,7650,8.0,86317696,863176,7.275
779,7777,9.0,863186712,863186,7.275
780,7777,9.0,863186712,863186,7.275
781,7791,8.0,86318684,8631868,7.275
782,7791,8.0,86318684,8631868,7.275
783,7807,7.0,8631864,863186,7.2749999999999995
784,7807,7.0,8631864,863186,7.275
785,7807,7.0,8631864,863186,7.275
786,7807,7.0,8631864,863186,7.275
787,7807,7.0,8631864,863186,7.275
788,7807,7.0,8631864,863186,7.2749999999999995
789,7807,7.0,8631864,863186,7.2749999999999995
790,7807,7.0,8631864,863186,7.275
791,7807,7.0,8631864,863186,7.275
792,7807,7.0,8631864,863186,7.275
793,7807,7.0,8631864,863186,7.2749999999999995
794,7807,7.0,8631864,863186,7.2749999999999995
795,7807,7.0,8631864,863186,7.275
796,7807,7.0,8631864,863186,7.275
797,7807,7.0,8631864,863186,7.2749999999999995
798,7807,7.0,8631864,863186,7.275
799,7807,7.0,8631864,863186,7.275
800,7807,7.0,8631864,863186,7.275
801,7807,7.0,8631864,863186,7.275
802,7808,7.0,8631844,863184,7.2749999999999995
803,7808,7.0,8631844,863184,7.275
804,7808,7.0,8631844,863184,7.2749999999999995
805,7810,7.0,8631846,863184,7.275
806,7810,7.0,8631846,863184,7.275
807,7811,7.0,8631848,863184,7.275
808,7811,7.0,8631848,863184,7.275
809,7814,9.0,863186412,8631864,7.275
810,7814,9.0,863186412,8631864,7.275
811,7820,9.0,863186414,8631864,7.275
812,7825,8.0,86318642,8631864,7.2749999999999995
813,7825,8.0,86318642,8631864,7.275
814,7825,8.0,86318642,8631864,7.275
815,7831,9.0,863186422,86318642,7.275
816,7831,9.0,863186422,86318642,7.275
817,7831,9.0,863186422,86318642,7.275
818,7832,9.0,863186432,8631864,7.2749999999999995
819,7832,9.0,863186432,8631864,7.2749999999999995
820,7832,9.0,863186432,8631864,7.2749999999999995
821,7833,9.0,863186434,8631864,7.2749999999999995
822,7833,9.0,863186434,8631864,7.275
823,7834,8.0,86318652,863186,7.275
824,7834,8.0,86318652,863186,7.275
825,7834,8.0,86318652,863186,7.275
826,7835,8.0,86318654,863186,7.275
827,7836,9.0,863186436,8631864,7.275
828,7836,9.0,863186436,8631864,7.275
829,7837,8.0,86318644,8631864,7.2749999999999995
830,7837,8.0,86318644,8631864,7.2749999999999995
831,7837,8.0,86318644,8631864,7.275
832,7837,8.0,86318644,8631864,7.275
833,7837,8.0,86318644,8631864,7.275
834,7838,9.0,863186442,86318644,7.2749999999999995
835,7838,9.0,863186442,86318644,7.2749999999999995
836,7842,9.0,863186444,86318644,7.275
837,7842,9.0,863186444,86318644,7.275
838,7842,9.0,863186444,86318644,7.275
839,7842,9.0,863186444,86318644,7.275
840,7843,10.0,8631864442,863186444,7.275
841,7843,10.0,8631864442,863186444,7.275
842,7844,10.0,8631864444,863186444,7.2749999999999995
843,7844,10.0,8631864444,863186444,7.275
844,7845,9.0,863186446,86318644,7.275
845,7845,9.0,863186446,86318644,7.275
846,7847,9.0,863186452,8631864,7.2749999999999995
847,7847,9.0,863186452,8631864,7.275
848,7850,9.0,863186454,8631864,7.2749999999999995
849,7850,9.0,863186454,8631864,7.275
850,7857,8.0,86318646,8631864,7.2749999999999995
851,7857,8.0,86318646,8631864,7.275
852,7857,8.0,86318646,8631864,7.2749999999999995
853,7858,9.0,863186462,86318646,7.2749999999999995
854,7858,9.0,863186462,86318646,7.2749999999999995
855,7859,9.0,863186472,8631864,7.275
856,7859,9.0,863186472,8631864,7.275
857,7860,9.0,863186474,8631864,7.275
858,7862,8.0,86318648,8631864,7.275
859,7862,8.0,86318648,8631864,7.275
860,7862,8.0,86318648,8631864,7.275
861,7862,8.0,86318648,8631864,7.275
862,7863,9.0,863186482,86318648,7.2749999999999995
863,7863,9.0,863186482,86318648,7.275
864,7864,9.0,863186484,86318648,7.275
865,7864,9.0,863186484,86318648,7.275
866,7865,9.0,863186492,8631864,7.275
867,7865,9.0,863186492,8631864,7.275
868,7866,9.0,863186494,8631864,7.275
869,7866,9.0,863186494,8631864,7.275
870,7866,9.0,863186494,8631864,7.275
871,7873,8.0,86318672,863186,7.2749999999999995
872,7873,8.0,86318672,863186,7.275
873,7874,8.0,86318674,863186,7.2749999999999995
874,7874,8.0,86318674,863186,7.275
875,7878,8.0,86318676,863186,7.275
876,7878,8.0,86318676,863186,7.275
877,7878,8.0,86318676,863186,7.275
878,7879,9.0,863186762,86318676,7.275
879,7879,9.0,863186762,86318676,7.275
880,7882,8.0,86318678,863186,7.275
881,7882,8.0,86318678,863186,7.275
882,7882,8.0,86318678,863186,7.275
883,7883,7.0,8631868,863186,7.275
884,7883,7.0,8631868,863186,7.275
885,7883,7.0,8631868,863186,7.275
886,7883,7.0,8631868,863186,7.275
887,7883,7.0,8631868,863186,7.275
888,7884,8.0,86318682,8631868,7.2749999999999995
889,7884,8.0,86318682,8631868,7.2749999999999995
890,7884,8.0,86318682,8631868,7.275
891,7884,8.0,86318682,8631868,7.2749999999999995
892,7885,9.0,863186822,86318682,7.2749999999999995
893,7885,9.0,863186822,86318682,7.2749999999999995
894,7886,8.0,86318686,8631868,7.275
895,7886,8.0,86318686,8631868,7.275
896,7886,8.0,86318686,8631868,7.275
897,7886,8.0,86318686,8631868,7.275
898,7887,9.0,863186862,86318686,7.275
899,7887,9.0,863186862,86318686,7.275
900,7894,8.0,86318694,863186,7.2749999999999995
901,7894,8.0,86318694,863186,7.275
902,7894,8.0,86318694,863186,7.2749999999999995
903,7895,9.0,863186952,863186,7.2749999999999995
904,7895,9.0,863186952,863186,7.275
905,11,9.0,863183144,86318314,7.2749999999999995
906,11,9.0,863183144,86318314,7.2749999999999995
907,7569,8.0,86317676,863176,7.2749999999999995
908,7569,8.0,86317676,863176,7.275
909,7569,8.0,86317676,863176,7.275
910,7569,8.0,86317676,863176,7.275
911,7571,9.0,863176762,86317676,7.275
912,7571,9.0,863176762,86317676,7.275
913,7577,6.0,863174,86,7.275
914,7577,6.0,863174,86,7.275
915,7577,6.0,863174,86,7.275
916,7577,6.0,863174,86,7.2749999999999995
917,7577,6.0,863174,86,7.275
918,7577,6.0,863174,86,7.275
919,7577,6.0,863174,86,7.275
920,7578,9.0,863176764,86317676,7.275
921,7578,9.0,863176764,86317676,7.275
922,7579,7.0,8631742,863174,7.2749999999999995
923,7579,7.0,8631742,863174,7.275
924,7580,7.0,8631744,863174,7.2749999999999995
925,7580,7.0,8631744,863174,7.275
926,7585,8.0,86317612,863176,7.275
927,7585,8.0,86317612,863176,7.275
928,7585,8.0,86317612,863176,7.275
929,7585,8.0,86317612,863176,7.275
930,7585,8.0,86317612,863176,7.275
931,7585,8.0,86317612,863176,7.275
932,7586,9.0,863176122,86317612,7.275
933,7586,9.0,863176122,86317612,7.275
934,7587,9.0,863176124,86317612,7.275
935,7587,9.0,863176124,86317612,7.275
936,7588,9.0,863176126,86317612,7.275
937,7588,9.0,863176126,86317612,7.275
938,7589,8.0,86317614,863176,7.275
939,7589,8.0,86317614,863176,7.275
940,7589,8.0,86317614,863176,7.275
941,7590,9.0,863183142,86318314,7.2749999999999995
942,7590,9.0,863183142,86318314,7.2749999999999995
943,7590,9.0,863183142,86318314,7.2749999999999995
944,7590,9.0,863183142,86318314,7.2749999999999995
945,7591,8.0,86317642,8631764,7.2749999999999995
946,7591,8.0,86317642,8631764,7.275
947,7592,9.0,863176512,863176,7.2749999999999995
948,7592,9.0,863176512,863176,7.275
949,7593,8.0,86317616,863176,7.275
950,7593,8.0,86317616,863176,7.275
951,7593,8.0,86317616,863176,7.275
952,7593,8.0,86317616,863176,7.275
953,7594,9.0,863176162,86317616,7.275
954,7594,9.0,863176162,86317616,7.275
955,7595,8.0,86317648,8631764,7.2749999999999995
956,7595,8.0,86317648,8631764,7.275
957,7596,8.0,86317618,863176,7.275
958,7596,8.0,86317618,863176,7.275
959,7597,9.0,863176664,86317666,7.275
960,7597,9.0,863176664,86317666,7.275
961,7598,8.0,86317668,8631766,7.275
962,7598,8.0,86317668,8631766,7.275
963,7599,10.0,8631767122,863176712,7.275
964,7599,10.0,8631767122,863176712,7.275
965,7600,9.0,863176714,863176,7.275
966,7600,9.0,863176714,863176,7.275
967,7601,8.0,86317864,8631786,7.2749999999999995
968,7601,8.0,86317864,8631786,7.2749999999999995
969,7602,7.0,8631762,863176,7.275
970,7602,7.0,8631762,863176,7.275
971,7602,7.0,8631762,863176,7.275
972,7603,8.0,86317622,8631762,7.275
973,7603,8.0,86317622,8631762,7.2749999999999995
974,7604,8.0,86317644,8631764,7.275
975,7604,8.0,86317644,8631764,7.275
976,7605,9.0,863176716,863176,7.275
977,7605,9.0,863176716,863176,7.275
978,7606,8.0,86317652,863176,7.2749999999999995
979,7606,8.0,86317652,863176,7.275
980,7608,7.0,8631764,863176,7.275
981,7608,7.0,8631764,863176,7.275
982,7608,7.0,8631764,863176,7.275
983,7608,7.0,8631764,863176,7.275
984,7608,7.0,8631764,863176,7.275
985,7608,7.0,8631764,863176,7.275
986,7609,8.0,86317646,8631764,7.275
987,7609,8.0,86317646,8631764,7.275
988,7611,8.0,86317654,863176,7.2749999999999995
989,7611,8.0,86317654,863176,7.275
990,7611,8.0,86317654,863176,7.2749999999999995
991,7611,8.0,86317654,863176,7.2749999999999995
992,7613,9.0,863176718,863176,7.2749999999999995
993,7613,9.0,863176718,863176,7.275
994,7613,9.0,863176718,863176,7.2749999999999995
995,7614,8.0,86317672,863176,7.2749999999999995
996,7614,8.0,86317672,863176,7.275
997,7614,8.0,86317672,863176,7.2749999999999995
998,7615,9.0,863176732,863176,7.275
999,7615,9.0,863176732,863176,7.275
1000,7616,8.0,86317662,8631766,7.275
1001,7616,8.0,86317662,8631766,7.275
1002,7616,8.0,86317662,8631766,7.275
1003,7617,9.0,863176622,86317662,7.2749999999999995
1004,7617,9.0,863176622,86317662,7.2749999999999995
1005,7617,9.0,863176622,86317662,7.2749999999999995
1006,7618,8.0,86317664,8631766,7.275
1007,7618,8.0,86317664,8631766,7.275
1008,7619,8.0,86317656,863176,7.275
1009,7619,8.0,86317656,863176,7.275
1010,7619,8.0,86317656,863176,7.275
1011,7620,9.0,863176562,86317656,7.275
1012,7620,9.0,863176562,86317656,7.275
1013,7621,8.0,86317658,863176,7.275
1014,7621,8.0,86317658,863176,7.275
1015,7622,9.0,863176592,863176,7.275
1016,7622,9.0,863176592,863176,7.275
1017,7623,8.0,86317666,8631766,7.275
1018,7623,8.0,86317666,8631766,7.275
1019,7623,8.0,86317666,8631766,7.275
1020,7623,8.0,86317666,8631766,7.275
1021,7624,9.0,863176662,86317666,7.275
1022,7624,9.0,863176662,86317666,7.275
1023,7625,9.0,863176752,863176,7.2749999999999995
1024,7625,9.0,863176752,863176,7.275
1025,7626,9.0,863176712,863176,7.2749999999999995
1026,7626,9.0,863176712,863176,7.275
1027,7626,9.0,863176712,863176,7.275
1028,7627,7.0,8631766,863176,7.275
1029,7627,7.0,8631766,863176,7.275
1030,7627,7.0,8631766,863176,7.275
1031,7627,7.0,8631766,863176,7.275
1032,7627,7.0,8631766,863176,7.275
1033,7627,7.0,8631766,863176,7.275
1034,7629,9.0,863176772,863176,7.275
1035,7629,9.0,863176772,863176,7.275
1036,7633,9.0,863176782,86317678,7.2749999999999995
1037,7633,9.0,863176782,86317678,7.275
1038,7633,9.0,863176782,86317678,7.275
1039,7693,7.0,8631788,863178,7.275
1040,7693,7.0,8631788,863178,7.275
1041,7696,6.0,863178,86,7.275
1042,7696,6.0,863178,86,7.275
1043,7696,6.0,863178,86,7.275
1044,7696,6.0,863178,86,7.275
1045,7696,6.0,863178,86,7.275
1046,7696,6.0,863178,86,7.275
1047,7696,6.0,863178,86,7.275
1048,7696,6.0,863178,86,7.275
1049,7697,7.0,8631782,863178,7.275
1050,7697,7.0,8631782,863178,7.275
1051,7697,7.0,8631782,863178,7.275
1052,7698,7.0,8631784,863178,7.275
1053,7698,7.0,8631784,863178,7.275
1054,7699,8.0,86317852,863178,7.275
1055,7699,8.0,86317852,863178,7.275
1056,7699,8.0,86317852,863178,7.275
1057,7700,8.0,86317854,863178,7.275
1058,7700,8.0,86317854,863178,7.275
1059,7701,8.0,86317856,863178,7.275
1060,7701,8.0,86317856,863178,7.275
1061,7701,8.0,86317856,863178,7.275
1062,7702,9.0,863178562,86317856,7.275
1063,7702,9.0,863178562,86317856,7.275
1064,7703,7.0,8631786,863178,7.275
1065,7703,7.0,8631786,863178,7.275
1066,7703,7.0,8631786,863178,7.275
1067,7703,7.0,8631786,863178,7.2749999999999995
1068,7703,7.0,8631786,863178,7.2749999999999995
1069,7704,8.0,86317862,8631786,7.275
1070,7704,8.0,86317862,8631786,7.275
1071,7705,8.0,86317866,8631786,7.2749999999999995
1072,7705,8.0,86317866,8631786,7.2749999999999995
1073,7707,7.0,8631794,86,7.2749999999999995
1074,7707,7.0,8631794,86,7.275
1075,7707,7.0,8631794,86,7.2749999999999995
1076,7707,7.0,8631794,86,7.275
1077,7707,7.0,8631794,86,7.275
1078,7707,7.0,8631794,86,7.275
1079,7707,7.0,8631794,86,7.2749999999999995
1080,7707,7.0,8631794,86,7.275
1081,7707,7.0,8631794,86,7.2749999999999995
1082,7709,9.0,863179422,86317942,7.275
1083,7709,9.0,863179422,86317942,7.275
1084,7710,8.0,86317944,8631794,7.275
1085,7711,8.0,86317946,8631794,7.2749999999999995
1086,7712,8.0,86318226,8631822,7.275
1087,7712,8.0,86318226,8631822,7.275
1088,7713,8.0,86318228,8631822,7.275
1089,7713,8.0,86318228,8631822,7.275
1090,7725,9.0,863183114,86318,7.275
1091,7725,9.0,863183114,86318,7.2749999999999995
1092,7727,8.0,86318314,86318,7.275
1093,7727,8.0,86318314,86318,7.275
1094,7727,8.0,86318314,86318,7.2749999999999995
1095,7727,8.0,86318314,86318,7.275
1096,7727,8.0,86318314,86318,7.275
1097,7728,9.0,863183294,8631832,7.2749999999999995
1098,7728,9.0,863183294,8631832,7.2749999999999995
1099,7728,9.0,863183294,8631832,7.2749999999999995
1100,7730,7.0,8631812,86318,7.275
1101,7730,7.0,8631812,86318,7.275
1102,7731,7.0,8631814,86318,7.2749999999999995
1103,7731,7.0,8631814,86318,7.275
1104,7731,7.0,8631814,86318,7.2749999999999995
1105,7733,7.0,8631818,86318,7.275
1106,7733,7.0,8631818,86318,7.275
1107,7733,7.0,8631818,86318,7.275
1108,7736,6.0,863182,86318,7.275
1109,7736,6.0,863182,86318,7.275
1110,7736,6.0,863182,86318,7.275
1111,7736,6.0,863182,86318,7.275
1112,7736,6.0,863182,86318,7.275
1113,7736,6.0,863182,86318,7.275
1114,7736,6.0,863182,86318,7.2749999999999995
1115,7736,6.0,863182,86318,7.2749999999999995
1116,7736,6.0,863182,86318,7.275
1117,7736,6.0,863182,86318,7.275
1118,7736,6.0,863182,86318,7.275
1119,7736,6.0,863182,86318,7.275
1120,7736,6.0,863182,86318,7.275
1121,7736,6.0,863182,86318,7.275
1122,7736,6.0,863182,86318,7.275
1123,7736,6.0,863182,86318,7.275
1124,7736,6.0,863182,86318,7.275
1125,7737,8.0,86318212,863182,7.2749999999999995
1126,7737,8.0,86318212,863182,7.275
1127,7737,8.0,86318212,863182,7.275
1128,7737,8.0,86318212,863182,7.2749999999999995
1129,7738,9.0,863182122,86318212,7.275
1130,7738,9.0,863182122,86318212,7.275
1131,7739,9.0,863182124,86318212,7.275
1132,7739,9.0,863182124,86318212,7.275
1133,7740,8.0,86318214,863182,7.275
1134,7740,8.0,86318214,863182,7.275
1135,7741,10.0,8631831142,863183114,7.2749999999999995
1136,7741,10.0,8631831142,863183114,7.2749999999999995
1137,7742,9.0,863182254,8631822,7.275
1138,7742,9.0,863182254,8631822,7.275
1139,7742,9.0,863182254,8631822,7.275
1140,7743,7.0,8631822,863182,7.275
1141,7743,7.0,8631822,863182,7.275
1142,7743,7.0,8631822,863182,7.275
1143,7743,7.0,8631822,863182,7.2749999999999995
1144,7743,7.0,8631822,863182,7.2749999999999995
1145,7743,7.0,8631822,863182,7.275
1146,7743,7.0,8631822,863182,7.275
1147,7743,7.0,8631822,863182,7.275
1148,7743,7.0,8631822,863182,7.275
1149,7743,7.0,8631822,863182,7.275
1150,7744,8.0,86318222,8631822,7.275
1151,7744,8.0,86318222,8631822,7.275
1152,7745,8.0,86318224,8631822,7.275
1153,7745,8.0,86318224,8631822,7.275
1154,7745,8.0,86318224,8631822,7.275
1155,7745,8.0,86318224,8631822,7.275
1156,7746,9.0,863182242,86318224,7.275
1157,7746,9.0,863182242,86318224,7.275
1158,7746,9.0,863182242,86318224,7.275
1159,7747,9.0,863182244,86318224,7.275
1160,7748,9.0,863182252,8631822,7.2749999999999995
1161,7748,9.0,863182252,8631822,7.2749999999999995
1162,7749,7.0,8631824,863182,7.275
1163,7749,7.0,8631824,863182,7.275
1164,7750,8.0,86318252,863182,7.2749999999999995
1165,7750,8.0,86318252,863182,7.2749999999999995
1166,7751,8.0,86318254,863182,7.2749999999999995
1167,7751,8.0,86318254,863182,7.275
1168,7751,8.0,86318254,863182,7.2749999999999995
1169,7752,8.0,86318256,863182,7.2749999999999995
1170,7752,8.0,86318256,863182,7.2749999999999995
1171,7753,8.0,86318258,863182,7.275
1172,7753,8.0,86318258,863182,7.275
1173,7754,8.0,86318312,86318,7.275
1174,7754,8.0,86318312,86318,7.275
1175,7755,7.0,8631826,863182,7.275
1176,7755,7.0,8631826,863182,7.275
1177,7755,7.0,8631826,863182,7.2749999999999995
1178,7755,7.0,8631826,863182,7.2749999999999995
1179,7756,8.0,86318262,8631826,7.2749999999999995
1180,7756,8.0,86318262,8631826,7.2749999999999995
1181,7756,8.0,86318262,8631826,7.2749999999999995
1182,7757,9.0,863182622,86318262,7.2749999999999995
1183,7757,9.0,863182622,86318262,7.2749999999999995
1184,7758,8.0,86318272,863182,7.275
1185,7758,8.0,86318272,863182,7.275
1186,7759,8.0,86318274,863182,7.275
1187,7759,8.0,86318274,863182,7.275
1188,7759,8.0,86318274,863182,7.275
1189,7760,7.0,8631828,863182,7.275
1190,7760,7.0,8631828,863182,7.275
1191,7760,7.0,8631828,863182,7.2749999999999995
1192,7760,7.0,8631828,863182,7.275
1193,7761,8.0,86318282,8631828,7.2749999999999995
1194,7761,8.0,86318282,8631828,7.2749999999999995
1195,7762,8.0,86318292,863182,7.275
1196,7762,8.0,86318292,863182,7.275
1197,7763,8.0,86318294,863182,7.275
1198,7763,8.0,86318294,863182,7.275
1199,7764,8.0,86318296,863182,7.2749999999999995
1200,7764,8.0,86318296,863182,7.275
